Customer_ID,No_of_orders_placed,Category_of_customers,Maximum_bill,Minimum_bill,Last_order_placed_date,No_of_issues_raised,Customer_rating,Average_food_rating,Average_happiness_rating,Coupon_consumption_status,Coupons_offered,Premium_membership,Discount_percentage
CUS0x3433,162.0,Inactive,3353.96,128.14,11/10/2017 04:01 PM,19,,4,4,50,206,No,35
CUS0x16a9,66.0,Passive,1358.67,249.0,,,4,4,4,66,81,No,-99
CUS0x38e8,31.0,Passive,2487.2,211.14,04/17/2018 02:07 PM,18,4,3,2,31,54,No,58
CUS0x6c56,233.0,Passive,3662.12,190.02,08/19/2018 09:48 PM,13,5,5,5,93,281,No,30
CUS0x62c5,199.0,Inactive,1248.42,239.81,07/21/2015 07:45 AM,28,4,4,5,59,286,No,35
CUS0x661d,65.0,Passive,479.56,202.0,03/05/2019 07:05 PM,37,4,4,3,65,86,Yes,26
CUS0x42fc,43.0,Inactive,1078.27,224.12,,43,4,4,4,43,71,No,23
CUS0x1f57,187.0,Active,3014.03,188.11,07/28/2020 07:58 PM,9,4,4,2,118,269,No,34
CUS0x73ad,112.0,Inactive,1534.03,245.37,07/24/2017 06:45 PM,25,5,2,4,50,152,Yes,44
CUS0x2e05,237.0,Passive,1936.92,220.21,02/04/2018 06:08 PM,,4,3,2,164,279,No,43
CUS0x42dd,151.0,Inactive,2249.92,209.16,10/02/2016 07:46 AM,,4,4,3,151,191,Yes,45
CUS0x63b9,53.0,Active,402.18,163.0,03/11/2020 09:36 PM,32,4,2,4,53,86,No,26
CUS0x31e1,87.0,Inactive,967.02,247.0,,49,5,3,4,87,122,No,
CUS0x1a6d,,Active,605.4,-99.0,07/04/2020 10:02 AM,31,4,4,5,61,114,Yes,30
CUS0x49aa,216.0,Active,2303.51,141.82,08/10/2020 07:15 PM,48,5,4,4,164,268,Yes,52
CUS0x6110,12.0,Inactive,2066.07,166.41,11/11/2017 03:19 AM,12,4,3,4,12,24,No,30
CUS0x6ac6,103.0,Passive,3076.6,123.46,01/08/2019 05:40 PM,60,4,3,4,103,220,No,48
CUS0x21cd,76.0,Passive,2146.4,205.0,,45,4,2,5,76,86,Yes,42
CUS0x4db8,19.0,Passive,2463.56,180.23,,16,3,4,2,19,36,No,43
CUS0x4b41,227.0,Inactive,972.95,271.34,,24,4,4,4,21,294,No,42
CUS0x624a,140.0,Passive,1153.98,210.38,10/04/2018 05:36 PM,30,4,4,4,94,224,No,35
CUS0x747f,145.0,Inactive,1746.0,305.31,08/12/2015 06:39 AM,42,4,4,4,73,203,No,48
CUS0x1558,224.0,Inactive,1852.16,146.95,11/04/2017 05:45 PM,60,,4,4,35,273,No,31
CUS0x52c5,108.0,Active,1694.8,214.87,04/20/2020 05:18 PM,33,4,3,4,52,157,Yes,50
CUS0x7c1,211.0,,2964.87,206.66,10/28/2015 05:23 AM,34,3,4,2,59,319,No,22
CUS0x449e,233.0,Inactive,1617.99,239.73,,27,4,4,3,147,306,No,44
CUS0x78a3,182.0,Passive,3626.0,152.41,06/17/2019 05:17 AM,58,4,5,4,116,225,No,32
CUS0x503,98.0,Passive,2100.36,101.0,,49,3,2,3,48,114,No,40
CUS0x2b21,,Active,719.23,152.39,01/21/2020 05:05 AM,30,4,4,4,154,302,No,33
CUS0x4a9,,Active,3114.93,229.07,,22,3,3,4,40,73,No,40
CUS0x4f0d,86.0,Inactive,1381.56,191.0,12/20/2017 01:59 AM,43,4,4,4,82,101,No,30
CUS0x5b2d,61.0,Inactive,1159.9,264.0,09/07/2016 12:56 PM,49,4,4,4,61,84,No,32
CUS0x7082,226.0,Passive,3651.4,341.14,10/29/2018 02:14 AM,59,4,4,3,87,275,No,32
CUS0x1f25,182.0,Passive,3312.13,103.09,02/27/2018 01:08 PM,43,4,4,2,160,251,Yes,40
CUS0x3b86,110.0,Passive,525.49,97.9,11/10/2018 03:09 PM,25,2,3,5,110,168,No,47
CUS0x57be,14.0,Inactive,3497.57,142.36,10/13/2015 11:23 PM,0,4,4,3,14,25,Yes,23
CUS0x8a0,216.0,Passive,1103.8,322.04,12/20/2019 06:59 AM,39,4,3,4,100,286,No,36
CUS0x17ca,226.0,Active,757.36,319.97,05/09/2020 05:19 PM,52,4,4,4,55,322,No,42
CUS0x6555,119.0,Passive,2090.81,258.22,10/27/2018 05:13 PM,57,4,3,5,79,182,No,30
CUS0x61ea,194.0,Inactive,590.85,211.41,05/16/2015 03:43 AM,30,4,5,4,111,248,Yes,47
CUS0x1b90,248.0,Passive,758.27,342.16,03/14/2018 11:45 PM,51,4,4,5,89,304,Yes,0
CUS0x3059,,Active,2216.57,212.29,02/07/2021 08:04 PM,0,2,3,2,33,66,No,42
CUS0xdf6,51.0,Active,1958.54,201.0,07/12/2020 08:02 PM,50,,4,4,51,68,No,53
CUS0x3663,39.0,Inactive,1784.11,216.94,,39,,4,4,39,56,Yes,22
CUS0x57c8,102.0,Passive,1679.37,273.68,05/04/2018 01:58 AM,31,4,2,4,102,186,No,46
CUS0x7f30,70.0,Inactive,2397.83,132.0,03/28/2017 01:18 AM,27,4,4,3,70,89,No,25
CUS0x515f,95.0,Passive,770.23,181.0,11/13/2019 02:19 AM,6,4,4,2,95,107,Yes,36
CUS0x8ba,211.0,Inactive,3247.27,307.92,11/04/2016 08:07 PM,34,3,5,4,109,286,No,47
CUS0x4c03,192.0,Inactive,877.62,297.18,,35,3,4,3,125,301,No,22
CUS0x64c2,139.0,Passive,1660.41,317.25,07/12/2018 09:29 AM,47,4,4,4,44,242,No,36
CUS0x40ad,29.0,Inactive,2529.32,166.99,07/10/2017 06:01 AM,0,4,4,4,29,43,No,21
CUS0x7aa4,47.0,Passive,2359.12,135.83,02/10/2018 04:53 PM,47,4,5,4,47,61,No,55
CUS0x79bc,65.0,Passive,1428.28,263.0,06/08/2018 05:22 PM,23,5,4,3,25,83,No,39
CUS0x3796,111.0,Active,3148.91,198.56,,42,4,4,5,43,169,0,36
CUS0x218f,,,374.31,96.0,07/04/2015 10:34 PM,25,4,3,4,56,82,No,24
CUS0x636b,36.0,Passive,3561.5,231.61,04/23/2019 08:01 PM,19,5,5,3,36,55,No,48
CUS0x44a5,,Active,2301.96,211.7,12/21/2020 12:54 PM,21,,4,4,108,180,No,38
CUS0x444c,209.0,Active,971.79,199.07,11/30/2020 12:19 AM,27,3,4,4,139,278,No,-99
CUS0x155,114.0,Active,558.46,222.52,03/19/2020 06:27 AM,49,4,4,4,114,199,No,33
CUS0x7547,69.0,Inactive,2674.4,100.0,02/06/2017 09:44 PM,59,4,3,4,69,86,No,21
CUS0x7e8,215.0,Inactive,1848.27,-99.0,07/10/2016 02:08 AM,34,2,3,2,144,258,No,32
CUS0x4bf4,220.0,Inactive,2635.32,306.63,09/09/2016 11:55 PM,42,4,4,3,92,291,No,46
CUS0x4edd,113.0,Inactive,2611.55,118.99,06/01/2016 12:18 AM,26,4,4,4,23,173,Yes,56
CUS0x801d,218.0,Inactive,2974.36,157.42,09/03/2017 06:46 AM,37,5,4,4,60,337,No,39
CUS0x81b8,137.0,Passive,2600.31,277.65,11/10/2018 02:50 PM,51,4,3,4,131,207,No,49
CUS0x4c29,235.0,Passive,973.14,100.02,01/11/2018 09:16 PM,,4,4,3,,292,No,31
CUS0x61a5,167.0,Inactive,2602.53,245.11,08/05/2017 04:50 PM,57,4,4,3,162,272,Yes,45
CUS0x29f2,12.0,Inactive,1021.22,218.74,,12,4,4,4,12,37,No,27
CUS0x1579,242.0,Inactive,685.98,232.5,05/29/2015 05:58 AM,21,4,5,5,95,305,No,41
CUS0x6f2,235.0,Inactive,1457.71,-99.0,11/17/2017 08:11 PM,21,4,4,4,128,316,Yes,54
CUS0x53c3,50.0,Passive,3605.86,134.94,03/25/2018 09:43 AM,37,4,3,3,50,78,No,51
CUS0x5ae5,224.0,Active,1266.75,210.89,02/03/2020 01:22 AM,13,4,3,5,53,281,No,33
CUS0x5c8b,40.0,Inactive,3621.72,77.48,11/26/2016 01:59 PM,29,4,4,4,40,65,No,20
CUS0x644d,44.0,Active,3086.75,122.08,01/13/2021 07:36 AM,27,4,1,4,44,72,No,48
CUS0x5109,172.0,Inactive,927.21,114.25,02/04/2017 06:27 PM,22,4,4,2,30,252,Yes,52
CUS0x29d3,77.0,Inactive,465.77,232.0,,,5,4,4,77,109,Yes,29
CUS0x7f2d,185.0,Inactive,773.83,132.02,09/10/2015 12:36 AM,47,3,4,4,128,294,No,47
CUS0x9e7,145.0,Inactive,1917.34,-99.0,,37,4,1,2,37,188,No,46
CUS0x3ab2,32.0,Inactive,720.58,155.85,09/27/2015 11:15 PM,,4,5,5,32,49,No,26
CUS0x1a64,138.0,Passive,2877.93,196.59,03/17/2018 12:35 AM,52,,2,3,112,227,No,37
CUS0x28ff,40.0,Passive,371.39,116.62,08/31/2019 01:48 PM,33,3,4,4,40,62,No,25
CUS0x5807,194.0,Passive,1892.62,294.9,06/27/2019 02:20 PM,24,3,2,4,62,297,No,37
CUS0x33d,143.0,Inactive,2966.14,289.01,03/31/2016 10:28 AM,16,2,5,4,103,189,No,49
CUS0xf85,,Inactive,3311.65,80.11,,26,,4,4,,57,No,30
CUS0xb9c,10.0,Inactive,1505.05,115.53,03/15/2017 10:04 AM,10,3,,4,10,32,0,21
CUS0x12a0,14.0,Passive,1468.64,223.61,04/14/2019 08:01 AM,14,,4,4,14,44,0,54
CUS0x5db5,23.0,Inactive,1612.82,151.81,11/15/2017 04:42 PM,23,2,1,4,21,35,No,24
CUS0x232c,8.0,Inactive,1783.41,124.62,06/27/2017 05:25 AM,8,,4,4,8,40,Yes,23
CUS0x7a74,198.0,Passive,3056.54,341.82,01/02/2018 02:06 PM,24,3,4,4,72,269,No,45
CUS0x5f3d,58.0,Inactive,1933.63,213.0,01/01/2017 08:50 PM,38,4,2,5,26,70,No,21
CUS0x4eaa,183.0,Inactive,842.32,291.27,08/11/2017 11:42 AM,44,4,4,4,57,230,No,37
CUS0x31c8,112.0,Active,807.85,307.91,,16,4,4,4,63,228,No,41
CUS0x446a,199.0,Inactive,2351.01,325.25,07/25/2016 03:08 AM,18,4,4,5,116,299,No,34
CUS0x1d99,236.0,Inactive,3497.22,301.47,,11,4,4,4,44,297,No,46
CUS0x2819,138.0,Passive,773.97,233.71,12/18/2019 02:34 AM,27,,4,3,33,188,0,47
CUS0x3bf4,150.0,Inactive,885.8,198.08,03/04/2017 05:39 AM,,4,4,3,69,221,No,41
CUS0xe3e,169.0,Inactive,1821.55,169.66,,21,3,4,4,149,259,No,45
CUS0x7849,79.0,Active,1186.2,246.0,07/02/2020 05:01 PM,29,3,4,5,79,92,No,44
CUS0x5ab,88.0,Inactive,916.97,219.0,04/09/2016 01:43 PM,47,,4,4,88,122,Yes,34
CUS0x3c68,240.0,,1478.29,308.3,09/21/2019 11:00 AM,10,4,2,5,112,337,No,34
CUS0x6b2f,72.0,Passive,2593.73,242.0,06/02/2018 02:25 PM,33,5,4,4,43,97,No,34
CUS0x4451,180.0,Inactive,972.64,-99.0,09/05/2017 07:11 AM,0,4,4,5,109,222,No,30
CUS0x13cc,206.0,Inactive,3166.14,236.93,,60,4,4,2,109,290,No,30
CUS0x6f8d,50.0,Inactive,2016.31,88.32,10/05/2016 01:20 PM,18,4,5,4,50,65,No,23
CUS0x26ea,,Inactive,605.91,238.66,08/18/2015 01:43 PM,6,5,1,4,115,283,Yes,42
CUS0x618e,88.0,Passive,1664.97,166.0,10/16/2019 03:43 AM,28,4,4,4,88,115,No,23
CUS0x4346,24.0,Passive,1001.4,213.07,03/31/2019 05:10 AM,24,,4,3,24,42,No,46
CUS0x631d,54.0,Inactive,2558.47,251.0,04/26/2016 06:05 PM,49,4,4,4,54,76,No,20
CUS0x18ad,43.0,Inactive,1709.95,174.07,05/19/2017 11:38 PM,43,4,2,4,43,57,0,24
CUS0x7d5a,92.0,Inactive,960.51,144.0,06/24/2016 07:22 PM,42,4,1,4,48,120,No,21
CUS0x28b6,187.0,Active,2841.01,245.59,,7,4,4,4,55,268,No,40
CUS0x2c94,125.0,Active,1479.57,263.3,,58,3,2,4,85,183,No,34
CUS0x53c6,85.0,Passive,962.44,115.0,06/11/2018 05:57 PM,39,3,3,4,85,101,No,32
CUS0x504c,244.0,Passive,2080.22,173.87,12/25/2018 04:05 PM,5,4,4,5,154,357,No,33
CUS0x1da5,226.0,Inactive,877.94,145.26,08/02/2016 06:25 PM,7,4,,5,56,312,No,31
CUS0x2d51,66.0,Passive,1106.66,117.0,02/26/2019 06:52 AM,26,4,4,5,66,96,No,33
CUS0x15b2,211.0,Passive,1883.59,168.4,,27,4,4,3,161,280,Yes,58
CUS0x3680,185.0,,2151.28,128.97,03/08/2018 11:32 AM,30,,4,3,86,242,No,46
CUS0x6536,71.0,Passive,1024.31,162.0,07/12/2018 05:26 PM,45,5,3,3,71,105,No,38
CUS0x32f3,88.0,,1404.68,216.0,01/02/2020 01:50 PM,,4,4,4,,98,No,47
CUS0x2041,,Inactive,2333.01,228.0,05/09/2017 03:55 AM,22,,4,3,66,85,No,22
CUS0x30b1,44.0,Passive,1099.12,80.89,01/05/2018 10:54 AM,,2,3,4,44,63,No,47
CUS0x46d3,230.0,Passive,1903.96,163.79,06/04/2019 03:45 AM,41,5,3,4,,299,No,33
CUS0x5076,233.0,Passive,944.55,97.27,01/29/2019 02:33 AM,34,4,2,5,86,300,No,36
CUS0x7f69,178.0,Inactive,1177.22,286.02,08/17/2015 07:48 AM,48,4,4,4,149,262,No,34
CUS0x6486,207.0,Inactive,869.06,162.78,11/07/2016 06:15 PM,51,4,4,3,119,295,No,46
CUS0x501a,228.0,Inactive,3206.53,118.52,07/14/2016 06:55 PM,41,4,4,4,81,306,Yes,54
CUS0xbeb,194.0,Inactive,1592.15,296.38,,12,4,4,5,39,234,No,33
CUS0x620d,59.0,Passive,1300.57,268.0,03/12/2019 08:31 PM,4,3,4,4,59,71,No,34
CUS0x6ab5,80.0,Inactive,1120.67,196.0,03/09/2017 07:25 AM,6,4,4,5,80,100,No,25
CUS0x4c79,156.0,Passive,922.12,339.55,09/27/2018 04:00 AM,49,2,4,4,143,257,No,43
CUS0x2455,100.0,Active,853.99,107.0,,50,4,4,3,100,114,No,40
CUS0x268a,144.0,Inactive,3653.97,-99.0,08/27/2015 09:55 PM,34,3,4,4,108,235,No,48
CUS0x3daa,138.0,Passive,1456.65,170.82,,36,4,4,4,32,200,No,39
CUS0x7dea,147.0,Passive,2546.77,318.4,04/14/2018 05:02 PM,24,4,3,4,106,213,No,43
CUS0x2c9d,94.0,Passive,2679.51,93.0,05/24/2019 12:23 AM,52,4,4,5,94,122,No,25
CUS0x73c5,19.0,Inactive,2690.57,78.21,03/10/2016 02:20 AM,7,2,1,4,19,35,Yes,24
CUS0xec5,92.0,Inactive,1037.33,139.0,09/05/2016 05:08 PM,26,4,3,4,92,113,No,23
CUS0x5998,224.0,Passive,2971.91,224.11,04/28/2019 11:01 PM,12,4,4,4,55,329,Yes,53
CUS0x14c5,,,3132.78,292.96,,35,4,4,3,24,309,No,49
CUS0x26ce,,Inactive,3554.08,209.46,,13,4,3,2,13,48,No,25
CUS0x37a5,,Inactive,2783.86,147.87,03/19/2016 08:25 AM,55,3,4,2,28,215,No,30
CUS0x214c,82.0,,993.95,239.0,,18,3,3,4,82,99,0,23
CUS0x2cb4,92.0,,1600.09,-99.0,02/04/2021 06:51 AM,,4,4,4,,102,No,51
CUS0x5a0b,209.0,Inactive,1433.51,292.12,02/06/2017 02:42 AM,51,4,4,4,148,295,No,33
CUS0x59a3,27.0,Passive,2593.43,93.03,08/03/2018 02:39 PM,27,4,3,4,27,53,No,46
CUS0x4c1d,124.0,Inactive,1656.71,144.4,,,4,4,2,124,220,No,36
CUS0x256,,Passive,1731.66,-99.0,03/16/2019 04:03 PM,8,4,1,5,151,216,No,47
CUS0x6669,141.0,Passive,3468.46,280.57,12/02/2018 08:52 PM,50,4,4,4,139,258,No,40
CUS0x2dfb,173.0,Inactive,2316.6,202.72,08/08/2016 09:00 AM,28,4,2,3,148,249,Yes,47
CUS0x4fae,197.0,Inactive,2134.15,197.9,11/16/2015 04:48 PM,36,4,4,4,56,305,No,42
CUS0xc52,125.0,Inactive,701.95,248.95,11/23/2016 12:00 AM,15,4,4,2,125,177,No,36
CUS0x76f6,162.0,Inactive,2668.62,284.92,03/16/2016 08:11 PM,46,4,4,4,108,213,Yes,56
CUS0x55b3,40.0,Inactive,3360.6,135.6,08/06/2016 01:26 AM,40,4,3,4,40,65,No,30
CUS0x7619,247.0,Inactive,895.48,194.45,12/02/2015 02:11 PM,17,4,1,2,87,355,No,36
CUS0x587,18.0,Active,537.22,77.32,12/21/2020 09:53 PM,18,4,4,3,18,36,No,33
CUS0x32e3,28.0,Passive,2361.94,82.01,06/17/2019 01:14 PM,20,,4,2,28,62,No,57
CUS0x11dc,13.0,Inactive,2943.58,207.16,,13,4,2,4,13,27,No,23
CUS0x40e4,219.0,Inactive,2278.02,160.08,07/21/2017 04:06 PM,57,4,4,4,144,278,No,36
CUS0x5c04,218.0,Passive,1708.76,283.84,11/18/2018 12:58 PM,50,5,4,3,142,275,No,38
CUS0x5272,81.0,Passive,1494.12,214.0,11/23/2018 03:05 AM,49,5,4,4,81,114,No,37
CUS0x1f2,100.0,Inactive,2506.21,159.0,04/28/2016 02:41 AM,52,,3,4,100,111,No,34
CUS0x1007,162.0,Inactive,596.04,179.15,,19,4,4,4,118,228,No,
CUS0x17b9,91.0,Passive,1357.37,211.0,06/03/2018 07:05 AM,47,4,4,4,91,107,0,35
CUS0x386,198.0,Inactive,1262.85,-99.0,,,5,4,4,119,298,No,46
CUS0x17dd,34.0,,3173.36,97.67,12/23/2020 06:34 AM,,,5,5,34,58,No,57
CUS0x1d33,202.0,Passive,3083.03,-99.0,,21,4,4,4,43,313,No,44
CUS0x6abd,30.0,Passive,2409.23,197.2,06/20/2018 12:53 PM,30,4,2,3,30,61,No,58
CUS0x8029,92.0,Inactive,2071.03,135.0,08/31/2015 09:39 PM,24,5,3,3,45,122,No,21
CUS0x18f0,70.0,0,563.37,-99.0,07/06/2016 11:32 AM,16,3,2,5,54,94,No,22
CUS0x714c,106.0,Inactive,571.41,225.15,10/07/2017 11:40 PM,16,4,4,4,106,208,No,42
CUS0x493d,,Inactive,2572.31,170.18,10/09/2015 07:52 PM,31,4,3,4,31,50,No,29
CUS0x7480,117.0,Inactive,3377.06,229.26,12/25/2015 06:43 AM,22,4,3,4,33,227,Yes,58
CUS0x539c,234.0,Active,3618.17,188.67,06/28/2020 01:42 AM,55,2,4,3,135,282,No,43
CUS0x4d5,81.0,Inactive,1285.22,282.0,09/23/2015 06:52 AM,6,5,4,4,46,91,No,27
CUS0x37c,43.0,,2779.78,89.51,05/23/2015 09:42 AM,,5,4,4,23,60,No,34
CUS0x6cd6,159.0,Inactive,2868.53,155.33,07/12/2016 06:56 AM,41,4,4,2,141,257,No,33
CUS0x64c3,206.0,Active,1104.88,269.02,02/24/2021 11:43 PM,47,5,4,4,157,319,Yes,58
CUS0x23b5,184.0,Passive,1057.66,143.1,,10,3,,2,91,254,No,43
CUS0x81a8,87.0,Inactive,434.37,102.0,06/09/2015 03:04 AM,44,4,1,4,27,98,No,22
CUS0x3887,,Passive,1584.76,156.0,11/08/2019 12:04 PM,24,4,5,5,88,123,No,22
CUS0x404e,,Active,3307.66,-99.0,10/13/2020 07:14 PM,,4,4,4,53,277,No,42
CUS0x2a10,212.0,Inactive,,-99.0,,42,,3,3,81,288,Yes,49
CUS0x3915,40.0,Active,3669.42,164.26,11/02/2020 07:49 AM,22,4,4,3,22,64,No,49
CUS0x6a7a,173.0,Inactive,2870.28,298.82,12/02/2016 08:29 PM,19,4,4,5,27,293,No,42
CUS0x347c,92.0,Passive,2011.64,158.0,,50,4,4,4,92,115,Yes,42
CUS0x308a,169.0,Passive,2759.69,120.73,09/24/2019 04:15 PM,8,,3,4,147,209,No,37
CUS0x7caf,238.0,Passive,1701.9,243.92,10/07/2019 01:06 AM,23,4,5,3,134,316,No,40
CUS0x37e1,63.0,Active,460.85,108.0,,44,2,3,4,57,85,No,22
CUS0x50fb,42.0,Active,732.65,236.09,07/21/2020 06:23 PM,42,3,5,4,42,66,No,37
CUS0x7204,156.0,Passive,1422.58,203.27,04/23/2019 10:11 PM,34,3,4,3,50,248,No,33
CUS0x5fd6,172.0,Active,790.14,249.78,05/01/2020 11:45 AM,32,4,4,4,132,268,No,41
CUS0x1079,155.0,Active,601.28,313.33,10/14/2020 12:06 AM,46,3,,5,,258,No,47
CUS0x80ca,37.0,Inactive,687.78,83.72,06/18/2016 01:23 AM,37,4,4,5,37,59,No,26
CUS0x3fa2,,Inactive,2218.82,160.75,01/27/2017 10:28 PM,22,4,4,4,115,219,No,36
CUS0x3442,202.0,Inactive,2514.92,200.98,09/07/2015 12:52 AM,26,,5,4,148,242,No,38
CUS0x67e0,241.0,Inactive,2153.02,312.63,03/13/2017 07:44 PM,28,4,3,5,75,308,No,45
CUS0x441d,,,1959.68,-99.0,06/28/2017 03:29 PM,49,5,4,2,47,82,No,20
CUS0x283d,109.0,Inactive,713.26,142.77,10/19/2016 12:33 PM,19,4,3,4,109,218,No,36
CUS0x81f4,12.0,Inactive,1369.62,179.75,12/01/2016 02:58 PM,12,4,2,3,12,30,Yes,33
CUS0x7242,44.0,Passive,2591.27,94.84,06/09/2018 07:29 PM,44,4,3,3,44,69,Yes,50
CUS0x2a44,38.0,Active,2154.92,78.5,12/04/2020 03:04 PM,25,3,4,2,38,51,0,46
CUS0x6390,221.0,Inactive,3482.09,313.51,12/12/2017 03:30 AM,26,4,4,2,117,336,No,48
CUS0x1b2f,40.0,0,597.55,122.96,06/20/2019 12:52 AM,37,,3,2,32,51,Yes,27
CUS0x196f,221.0,Inactive,2732.54,146.86,07/06/2017 12:27 AM,,4,3,4,115,339,No,33
CUS0x65d1,112.0,Passive,736.17,283.72,02/28/2019 11:08 AM,37,4,4,3,112,223,No,36
CUS0x4501,118.0,Passive,3412.1,118.55,07/03/2019 02:19 PM,28,,3,4,21,230,0,32
CUS0x6e2a,102.0,Inactive,3666.86,260.36,04/19/2017 07:21 AM,60,4,4,3,102,151,No,33
CUS0x1a7a,,Passive,2205.99,271.55,,48,4,3,4,48,271,No,40
CUS0x332f,232.0,Inactive,3055.78,136.81,05/31/2016 07:41 PM,36,5,5,4,70,348,No,36
CUS0x4903,206.0,Passive,623.64,293.11,02/08/2018 04:59 AM,9,5,1,3,97,324,0,37
CUS0x846,,Active,1206.02,147.0,09/26/2020 07:37 PM,35,4,4,4,72,99,No,47
CUS0x138f,92.0,Inactive,1231.9,103.0,10/18/2017 01:52 AM,19,,4,5,77,125,No,23
CUS0x5343,206.0,Inactive,2694.82,304.39,08/02/2017 07:12 PM,15,4,4,5,157,299,No,48
CUS0x5d68,215.0,Passive,3355.94,87.89,08/22/2018 01:59 AM,20,4,4,5,54,315,No,45
CUS0x3dcd,221.0,,785.18,264.85,03/21/2020 04:50 AM,38,,5,4,76,296,Yes,56
CUS0x586e,227.0,Inactive,2845.26,236.42,04/08/2017 06:22 AM,7,4,5,4,95,298,No,30
CUS0x4e00,43.0,Passive,3584.93,137.79,01/13/2018 07:52 AM,13,2,4,3,43,56,No,40
CUS0x6e39,244.0,Passive,922.49,197.84,04/25/2019 12:31 AM,17,4,4,4,117,343,No,48
CUS0x1a6e,61.0,Inactive,540.75,-99.0,01/01/2016 06:48 AM,56,4,4,5,61,82,No,29
CUS0x64d9,87.0,Inactive,1053.18,187.0,03/09/2016 09:53 PM,0,4,4,4,81,103,Yes,32
CUS0x5f95,38.0,Passive,1627.03,171.02,06/12/2018 07:05 AM,10,2,4,4,38,60,No,42
CUS0x6ba1,108.0,Active,1713.88,202.17,03/23/2020 11:28 AM,14,4,4,4,106,166,No,42
CUS0x9e,176.0,Active,1574.73,122.46,,34,4,4,4,147,232,No,46
CUS0x6ac,,Inactive,2519.93,-99.0,08/23/2015 06:53 AM,,,4,2,111,308,0,
CUS0x1f86,184.0,Passive,1049.02,263.09,,39,4,4,4,116,235,No,40
CUS0x6979,94.0,Active,2681.79,251.0,07/19/2020 01:35 PM,10,4,5,5,23,105,Yes,45
CUS0x13a8,146.0,Active,1569.82,148.32,03/30/2020 01:13 PM,39,3,3,3,97,217,Yes,51
CUS0x1458,42.0,Passive,2050.9,227.63,,13,4,4,3,42,59,Yes,49
CUS0x3725,205.0,Inactive,1776.98,229.89,04/07/2016 06:52 AM,,,4,3,132,314,No,38
CUS0x7f4a,159.0,Passive,1693.58,252.15,07/09/2019 06:40 AM,36,4,4,5,69,261,Yes,48
CUS0x5a64,109.0,Passive,1674.73,232.97,03/03/2018 07:31 PM,10,3,3,2,109,156,Yes,44
CUS0x3eda,172.0,Passive,1885.82,207.86,,19,4,4,3,36,286,No,35
CUS0x24e2,118.0,Inactive,3007.89,227.76,,0,3,4,4,24,193,No,40
CUS0x560b,215.0,Passive,2564.71,267.94,03/29/2019 08:10 PM,5,4,4,4,89,281,Yes,53
CUS0x6454,193.0,Active,2244.84,343.79,10/14/2020 11:52 PM,12,4,4,4,106,312,Yes,46
CUS0x682b,177.0,Passive,870.7,135.37,01/30/2018 12:51 PM,50,4,4,4,49,290,No,49
CUS0x5d78,109.0,Active,2830.29,187.84,10/22/2020 05:16 PM,29,4,4,4,93,210,No,36
CUS0x13ba,46.0,Passive,3454.09,127.15,,6,4,2,4,46,63,No,0
CUS0xc53,,,1997.67,295.53,12/25/2018 05:35 PM,42,4,4,4,88,198,No,42
CUS0x36e0,113.0,Inactive,2740.64,258.81,,35,,3,4,76,169,Yes,58
CUS0x611b,201.0,Active,483.49,235.4,09/28/2020 05:26 PM,52,4,4,4,127,319,No,30
CUS0x7999,186.0,Active,1465.36,322.48,03/24/2020 05:13 PM,42,4,2,4,138,287,No,38
CUS0x1ac1,,Passive,3131.68,184.24,11/03/2018 04:13 AM,,4,3,5,162,285,No,35
CUS0x6cad,198.0,Passive,3543.3,119.52,09/25/2019 01:13 PM,58,3,4,5,47,271,No,36
CUS0x47ba,,Inactive,3200.66,-99.0,10/13/2016 02:43 AM,26,,3,4,100,196,No,35
CUS0x1851,24.0,Inactive,3089.23,232.27,,24,,4,4,24,52,Yes,28
CUS0x4700,169.0,Active,1375.22,175.95,,18,,4,3,,238,0,47
CUS0x1f02,10.0,Passive,881.86,222.66,12/22/2019 04:07 PM,5,4,5,4,10,41,No,38
CUS0x69b2,202.0,Inactive,1532.32,301.08,03/08/2016 12:00 AM,47,2,4,2,121,286,No,27
CUS0x2f2,58.0,Passive,1749.62,208.0,03/11/2018 03:27 PM,26,5,4,3,21,68,No,38
CUS0x82e,214.0,Active,1363.27,102.84,11/14/2020 06:48 AM,31,4,2,5,152,285,No,44
CUS0x4ec3,29.0,Inactive,1925.39,215.49,07/26/2016 10:59 AM,8,4,4,3,29,60,Yes,29
CUS0x7410,162.0,Passive,3364.56,140.27,05/06/2018 06:46 AM,29,4,2,4,162,260,No,47
CUS0x3c7d,246.0,Inactive,3608.31,312.12,06/30/2015 02:25 AM,41,4,,2,139,358,No,42
CUS0x8175,12.0,Inactive,1389.11,171.4,06/20/2015 01:55 AM,12,3,4,4,12,35,No,25
CUS0x27d5,165.0,Active,3248.99,191.8,01/03/2020 04:25 PM,46,4,4,4,161,245,Yes,40
CUS0x2639,141.0,Active,1384.31,114.5,12/26/2020 01:07 PM,44,4,4,4,,207,No,33
CUS0x49ab,181.0,Inactive,1333.75,99.27,01/22/2017 12:20 PM,38,4,4,4,156,242,0,-99
CUS0x9b0,,Inactive,747.08,-99.0,03/13/2017 02:54 PM,50,5,3,4,139,313,No,34
CUS0x8174,12.0,Inactive,2160.5,237.09,01/01/2017 08:20 AM,12,3,4,4,12,42,Yes,23
